City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
131,margaret river,-33.95,115.0667,10.02,85,0,3.59,AU,1681854815
132,mount gambier,-37.8333,140.7667,11.93,69,73,3.7,AU,1681854816
133,kolonia town,6.964,158.206,28.06,89,100,3.6,FM,1681854816
134,lompoc,34.6391,-120.4579,20.43,66,20,10.28,US,1681854665
135,san clemente,33.427,-117.612,19.85,73,93,2.24,US,1681854663
136,hwange,-18.3693,26.5019,22.52,54,71,1.28,ZW,1681854816
137,tual,-5.6667,132.75,27.98,72,92,2.33,ID,1681854817
138,wanning,18.8003,110.3967,25.57,92,16,6.32,CN,1681854817
139,haiku-pauwela,20.9219,-156.3051,26.01,73,40,4.12,US,1681854817
140,zarnesti,45.3,26.8667,6.72,81,33,3.82,RO,1681854817
141,papatowai,-46.5619,169.4708,12.58,88,98,4.11,NZ,1681854817
142,tiksi,71.6872,128.8694,-17.85,100,100,2.72,RU,1681854818
143,tazacorte,28.629,-17.9293,19.53,85,0,2.06,ES,1681854818
144,kruisfontein,-34.0033,24.7314,15.49,91,6,1.61,ZA,1681854818
145,chul'man,56.8479,124.9104,-15.24,95,69,0.24,RU,1681854819
146,talnakh,69.4865,88.3972,-20.37,86,28,2.06,RU,1681854819
147,portland,45.5234,-122.6762,11.3,76,75,9.26,US,1681854528
148,sur,22.5667,59.5289,26.84,62,100,1.23,OM,1681854820
149,remire-montjoly,4.9167,-52.2667,25.02,94,0,2.06,GF,1681854820
150,cifteler,39.3831,31.0392,8.44,92,43,2.24,TR,1681854821
151,arno,60.1167,18.6333,3.77,93,29,4.53,SE,1681854821
152,holualoa,19.6228,-155.9522,26.42,66,40,5.14,US,1681854822
153,tadine,-21.55,167.8833,25.3,85,89,5.58,NC,1681854822
154,flying fish cove,-10.4217,105.6791,27.29,77,50,6.68,CX,1681854822
155,touros,-5.1989,-35.4608,26.1,83,83,3.55,BR,1681854713
156,uttarkashi,30.7333,78.45,18.71,56,100,2.68,IN,1681854823
157,belyy yar,53.6039,91.3903,-9.06,73,0,4.0,RU,1681854823
158,hami,42.8,93.45,8.3,18,100,14.7,CN,1681854823
159,vilyuchinsk,52.9306,158.4028,3.15,100,100,1.83,RU,1681854825
160,tura,25.5198,90.2201,25.94,65,3,3.31,IN,1681854825
161,margate,51.3813,1.3862,9.37,87,93,1.79,GB,1681854825
162,ulanhot,46.0833,122.0833,6.26,19,100,3.37,CN,1681854826
163,prien,30.1819,-93.2738,22.21,67,40,7.72,US,1681854826
164,balsas,-7.5325,-46.0356,27.06,72,100,2.17,BR,1681854578
165,truckee,39.328,-120.1833,5.4,61,100,4.12,US,1681854625
166,lazaro cardenas,17.9583,-102.2,28.98,59,20,5.36,MX,1681854776
167,kalach,50.4258,41.0261,7.2,62,80,4.06,RU,1681854826
168,puerto deseado,-47.7503,-65.8938,10.07,72,85,10.97,AR,1681854827
169,punta arenas,-53.15,-70.9167,9.06,76,100,3.6,CL,1681854827
170,susuman,62.7833,148.1667,-12.52,95,88,1.34,RU,1681854827
171,labasa,-16.4167,179.3833,26.22,88,99,5.45,FJ,1681854827
172,palmer,42.1584,-72.3287,12.75,47,75,7.2,US,1681854828
173,jeypore,18.85,82.5833,27.45,37,66,2.35,IN,1681854828
174,khandyga,62.6667,135.6,-4.32,91,100,1.58,RU,1681854828
175,watampone,-4.5386,120.3279,24.66,90,99,1.68,ID,1681854828
176,kailua-kona,19.6406,-155.9956,28.49,65,40,5.14,US,1681854829
177,lauro de freitas,-12.8944,-38.3272,28.01,83,40,5.14,BR,1681854829
178,sambava,-14.2667,50.1667,24.16,89,71,3.28,MG,1681854829
179,suibara,37.8333,139.2333,10.48,96,100,1.76,JP,1681854829
180,bodelshausen,48.3889,8.977,9.31,96,83,3.76,DE,1681854830
181,rocky mountain house,52.3668,-114.9188,11.06,19,100,4.63,CA,1681854830
182,lospalos,-8.5186,127.0025,22.44,93,98,3.05,TL,1681854830
183,zhaqsy,51.9083,67.3133,0.91,94,99,1.73,KZ,1681854830
184,praia da vitoria,38.7333,-27.0667,14.14,82,40,1.71,PT,1681854823
185,coyhaique,-45.5752,-72.0662,14.97,55,75,3.6,CL,1681854831
186,aweil,8.7682,27.4002,30.41,39,28,2.13,SS,1681854831
187,zinjibar,13.1287,45.3807,28.48,68,1,6.99,YE,1681854831
188,sinop,41.7711,34.8709,12.88,71,100,3.31,TR,1681854831
189,mugia,43.1041,-9.2179,14.39,80,64,6.03,ES,1681854832
190,hamilton,39.1834,-84.5333,18.76,29,0,7.2,US,1681854832
191,xilin hot,43.9667,116.0333,13.64,24,83,7.79,CN,1681854832
192,esperanza,19.5847,-70.9849,31.32,73,74,0.89,DO,1681854832
193,pursat,12.3333,103.6667,25.16,86,34,0.73,KH,1681854832
194,lima,-12.0432,-77.0282,25.14,69,0,6.17,PE,1681854601
195,olbia,40.9214,9.4856,9.03,93,0,1.03,IT,1681854833
196,carnarvon,-24.8667,113.6333,22.48,36,6,7.37,AU,1681854833
197,aykhal,66.0,111.5,-7.93,95,100,5.26,RU,1681854833
198,lubang,13.8584,120.124,27.63,80,7,6.6,PH,1681854834
199,al qadarif,14.0349,35.3834,31.14,13,50,5.21,SD,1681854834
200,warwick,41.7001,-71.4162,14.1,51,75,8.23,US,1681854595
201,coquimbo,-29.9533,-71.3436,17.85,63,0,4.63,CL,1681854834
202,hawaiian paradise park,19.5933,-154.9731,27.73,78,20,8.23,US,1681854834
203,gaiman,-43.2897,-65.4929,17.7,40,100,9.58,AR,1681854835
204,sitka,57.0531,-135.33,8.94,57,20,1.54,US,1681854835
205,vrangel',42.7297,133.0839,4.99,82,16,2.94,RU,1681854835
206,uturoa,-16.7333,-151.4333,28.05,77,61,6.8,PF,1681854835
207,tete,-16.1564,33.5867,20.08,100,40,0.0,MZ,1681854836
208,kenora,49.8167,-94.4337,7.54,23,40,4.63,CA,1681854836
209,macae,-22.3708,-41.7869,26.86,94,75,0.51,BR,1681854836
210,arraial do cabo,-22.9661,-42.0278,25.92,83,75,4.12,BR,1681854837
211,san luis de la loma,17.2706,-100.8939,30.34,55,3,4.2,MX,1681854837
212,owando,-0.4819,15.8999,23.61,82,64,1.39,CG,1681854837
213,toktogul,41.8708,72.9402,6.21,76,91,1.5,KG,1681854837
214,taltal,-25.4,-70.4833,19.62,70,7,2.9,CL,1681854837
215,bondo,3.8146,23.6866,21.22,97,94,1.37,CD,1681854837
216,uporovo,56.3109,66.2693,-2.21,59,6,1.63,RU,1681854838
217,fale old settlement,-9.3852,-171.2468,28.23,74,74,3.45,TK,1681854838
218,mount isa,-20.7333,139.5,19.87,73,100,2.57,AU,1681854838
219,dan sadau,11.2962,6.4952,30.64,34,45,0.74,NG,1681854838
220,campina,45.1333,25.7333,8.38,90,94,1.58,RO,1681854838
221,amga,60.8953,131.9608,-8.23,94,100,1.42,RU,1681854838
222,karatau,43.1667,70.4667,1.59,63,1,1.74,KZ,1681854839
223,rongelap,11.1635,166.8941,26.7,81,99,9.01,MH,1681854839
224,usogorsk,63.4106,48.6872,0.37,82,100,1.72,RU,1681854839
225,sabang,5.8933,95.3214,28.13,76,98,2.48,ID,1681854839
226,iskateley,67.6803,53.1512,-7.99,95,78,3.47,RU,1681854839
227,luganville,-15.5333,167.1667,27.2,77,97,1.89,VU,1681854840
228,pizarro,4.9533,-77.366,27.67,77,100,1.72,CO,1681854840
229,nova vicosa,-17.8919,-39.3719,26.09,86,44,6.0,BR,1681854840
230,balikpapan,-1.2675,116.8289,24.55,100,75,1.03,ID,1681854677
231,forio,40.7342,13.8646,14.12,85,77,3.18,IT,1681854841
232,vilyuysk,63.7553,121.6247,-5.18,96,100,2.2,RU,1681854841
233,yaren,-0.5472,166.916,28.11,76,19,4.14,NR,1681854841
234,puerto armuelles,8.2833,-82.8667,31.99,69,58,2.9,PA,1681854841
235,motygino,58.1831,94.7592,-14.18,94,100,1.77,RU,1681854842
236,batang,-6.4846,110.7083,27.87,79,47,2.81,ID,1681854779
237,colwyn bay,53.2948,-3.7267,10.46,46,3,4.47,GB,1681854845
238,eureka,40.8021,-124.1637,12.89,64,100,2.68,US,1681854846
239,san andres,12.5847,-81.7006,30.01,62,75,5.14,CO,1681854594
240,keuruu,62.2667,24.7,3.22,85,100,2.75,FI,1681854846
241,rolla,37.9514,-91.7713,25.08,45,75,1.79,US,1681854702
242,timimoun,29.2639,0.231,28.74,9,43,5.06,DZ,1681854847
243,smirnovo,54.5125,69.4222,-3.16,56,14,2.25,KZ,1681854847
244,puerto aysen,-45.4,-72.7,13.02,82,100,5.14,CL,1681854847
245,hede,33.7681,120.2517,12.4,93,100,4.2,CN,1681854848
246,vorkuta,67.5,64.0,-21.09,100,22,3.2,RU,1681854848
247,waounde,15.2637,-12.8682,34.58,20,100,8.11,SN,1681854848
248,nahiyat al fuhud,30.9697,46.7228,25.68,20,0,4.16,IQ,1681854848
249,rzhev,56.2624,34.3282,6.1,84,86,2.79,RU,1681854848
250,ancud,-41.8697,-73.8203,12.53,92,100,3.3,CL,1681854849
251,baise city,23.8997,106.6133,25.28,85,6,0.65,CN,1681854849
252,badia polesine,45.0972,11.4916,14.39,80,83,1.27,IT,1681854849
253,fort mcmurray,56.7268,-111.381,3.77,81,100,4.12,CA,1681854850
254,seryshevo,51.0933,128.3786,-0.78,67,4,3.08,RU,1681854851
255,zubtsov,56.1753,34.5894,6.29,84,89,2.69,RU,1681854851
256,rio grande,-32.035,-52.0986,21.06,37,76,7.5,BR,1681854672
257,sao joao da barra,-21.6403,-41.0511,27.05,83,53,5.39,BR,1681854611
258,belo sur tsiribihina,-19.7,44.55,23.89,89,51,0.88,MG,1681854852
259,ujae,8.9322,165.7642,27.39,78,92,8.35,MH,1681854852
260,howard springs,-12.497,131.047,19.95,72,18,2.32,AU,1681854852
261,thunder bay,48.4001,-89.3168,4.99,52,75,7.2,CA,1681854580
262,new norfolk,-42.7826,147.0587,12.06,75,69,1.34,AU,1681854853
263,esztergom,47.7928,18.7415,14.38,64,99,1.78,HU,1681854853
264,garachico,28.7781,-17.7646,18.05,77,0,2.06,ES,1681854853
265,fort st. john,56.2499,-120.8529,10.94,25,40,5.66,CA,1681854854
266,griffith,41.5284,-87.4237,16.28,39,0,4.12,US,1681854854
267,san jose del guaviare,2.5729,-72.6459,26.99,71,93,1.76,CO,1681854854
268,terrace,54.5163,-128.6035,12.95,28,75,3.6,CA,1681854855
269,qaqortoq,60.7167,-46.0333,-0.1,91,23,1.52,GL,1681854855
270,lugovoy,42.9472,72.7644,1.62,79,1,1.9,KZ,1681854855
271,queenstown,-31.8976,26.8753,15.38,40,1,1.39,ZA,1681854848
272,atafu village,-8.5421,-172.5159,28.13,74,71,2.77,TK,1681854856
273,fraga,41.5229,0.3489,11.46,79,3,4.16,ES,1681854856
274,sampit,-2.5333,112.95,23.61,98,43,0.28,ID,1681854857
275,phan rang-thap cham,11.5667,108.9833,24.15,76,18,1.41,VN,1681854582
276,vershino-darasunskiy,52.35,115.5167,-3.43,41,100,1.62,RU,1681854858
277,port augusta,-32.5,137.7667,15.97,65,94,7.28,AU,1681854858
278,beledweyne,4.7358,45.2036,28.15,69,83,6.59,SO,1681854858
279,la passe,45.5549,-0.8967,12.13,88,6,4.57,FR,1681854858
280,andradas,-22.0681,-46.5692,20.03,94,97,3.77,BR,1681854859
281,petrolina,-9.3986,-40.5008,31.03,48,20,3.09,BR,1681854606
282,gadani,25.1185,66.7299,27.12,63,36,6.0,PK,1681854859
283,buka,40.8108,69.1986,7.0,55,1,0.17,UZ,1681854860
284,dryden,49.7833,-92.7503,6.16,19,0,4.12,CA,1681854860
285,chui,-33.6971,-53.4616,14.54,47,73,5.23,UY,1681854720
286,manismata,-2.4667,111.0333,22.99,98,75,0.54,ID,1681854860
287,sabzevar,36.2126,57.6819,10.73,22,0,3.68,IR,1681854861
288,rabigh,22.7986,39.0349,28.23,50,0,1.38,SA,1681854861
289,kidal,18.4411,1.4078,29.92,6,22,3.4,ML,1681854861
290,tazovsky,67.4667,78.7,-12.29,95,87,3.49,RU,1681854862
291,razumnoye,50.5344,36.6846,9.6,49,0,4.0,RU,1681854862
292,akkol',48.7833,53.2,9.27,36,81,3.8,KZ,1681854862
293,kavieng,-2.5744,150.7967,27.62,74,63,0.49,PG,1681854863
294,rio gallegos,-51.6226,-69.2181,11.03,62,100,3.09,AR,1681854863
295,fort wellington,6.4,-57.6,25.93,71,98,3.83,GY,1681854863
296,pimentel,-6.8367,-79.9342,29.16,61,0,10.29,PE,1681854863
297,manta,-0.95,-80.7333,29.88,66,40,4.12,EC,1681854864
298,kashary,49.04,41.0056,7.83,60,83,5.3,RU,1681854864
299,san martin,-33.081,-68.4681,22.3,25,71,2.22,AR,1681854864
300,sao vicente,-23.9631,-46.3919,27.37,59,100,1.54,BR,1681854864
301,okigwe,5.8352,7.3599,24.63,86,100,2.64,NG,1681854864
302,aasiaat,68.7098,-52.8699,-6.7,90,100,4.09,GL,1681854865
303,okhotsk,59.3833,143.3,-5.07,75,3,6.92,RU,1681854865
304,boden,65.8252,21.6886,4.0,99,100,0.92,SE,1681854865
305,san carlos del zulia,9.0,-71.9135,29.14,69,27,2.76,VE,1681854865
306,vanino,49.0869,140.2543,5.27,47,35,1.31,RU,1681854866
307,holbrook,40.8123,-73.0784,14.91,43,75,8.75,US,1681854637
308,lamarque,-39.423,-65.7021,16.8,43,100,2.15,AR,1681854866
309,lezignan-corbieres,43.1976,2.7614,11.86,69,2,0.45,FR,1681854866
310,saint-pierre,-21.3393,55.4781,24.76,78,9,2.57,RE,1681854725
311,bandarbeyla,9.4942,50.8122,27.24,71,11,3.11,SO,1681854867
312,yeed,4.55,43.0333,27.08,65,38,4.59,SO,1681854868
313,constantia,44.1833,28.65,10.39,84,100,3.38,RO,1681854787
314,san rafael,-34.6177,-68.3301,19.23,20,90,1.41,AR,1681854868
315,mchinji,-13.7984,32.8802,16.78,97,94,1.37,MW,1681854869
316,jamestown,42.097,-79.2353,2.77,90,100,5.66,US,1681854871
317,vanimo,-2.6741,141.3028,25.47,86,99,2.02,PG,1681854871
318,opuwo,-18.0607,13.84,19.88,56,19,1.15,NA,1681854872
319,mirny,62.5353,113.9611,-16.06,96,100,1.12,RU,1681854872
320,puerto madryn,-42.7692,-65.0385,17.9,43,98,8.26,AR,1681854872
321,eyl,7.9803,49.8164,27.37,69,5,4.74,SO,1681854872
322,sai buri,6.7013,101.6168,25.61,85,100,1.79,TH,1681854873
323,alexandria,31.2156,29.9553,19.3,76,96,5.07,EG,1681854873
324,viedma,-40.8135,-62.9967,15.13,54,97,8.32,AR,1681854873
325,phalaborwa,-23.943,31.1411,19.6,58,2,0.97,ZA,1681854874
326,nyurba,63.2842,118.3319,-12.29,94,97,1.75,RU,1681854874
327,bonthe,7.5264,-12.505,27.47,81,32,2.19,SL,1681854874
328,horqueta,-23.3428,-57.0597,19.05,94,80,0.78,PY,1681854874
329,hell-ville,-13.4,48.2667,27.98,73,44,1.77,MG,1681854875
330,saint-francois,46.4154,3.9054,9.42,89,0,1.54,FR,1681854875
331,fort-shevchenko,44.5086,50.263,11.73,32,96,11.66,KZ,1681854875
332,kapuskasing,49.4169,-82.4331,-4.95,86,100,5.66,CA,1681854876
333,san pedro de alcantara,36.4884,-4.9912,16.7,59,2,2.91,ES,1681854876
334,sisimiut,66.9395,-53.6735,-6.56,84,98,4.65,GL,1681854876
335,tomohon,1.3346,124.8392,18.52,84,40,0.48,ID,1681854876
336,bonanza,14.0289,-84.591,34.7,26,26,2.26,NI,1681854876
337,nenagh bridge,52.8817,-8.1958,8.32,92,2,2.62,IE,1681854877
338,saint-joseph,-21.3667,55.6167,24.15,80,18,4.54,RE,1681854877
339,villanueva,15.3167,-88.0,31.13,58,20,8.23,HN,1681854877
340,sangre grande,10.5835,-61.1177,29.98,97,58,4.4,TT,1681854669
341,kalety,50.5627,18.8926,11.19,87,75,1.54,PL,1681854878
342,mossel bay,-34.1831,22.146,15.96,86,0,2.48,ZA,1681854878
343,qamdo,31.1667,97.2333,-0.11,73,5,0.83,CN,1681854879
344,eldoret,0.5204,35.2699,16.05,77,0,2.06,KE,1681854879
345,weno,7.4515,151.8468,27.73,79,100,8.82,FM,1681854879
346,viljoenskroon,-27.2084,26.9485,14.62,38,0,1.22,ZA,1681854880
347,happy valley-goose bay,53.3168,-60.3315,5.17,60,100,2.06,CA,1681854880
